fecha,clae3,w_median
2017-06-01,702,27952
2017-06-01,711,22293
2017-06-01,712,36098
2017-06-01,721,43534
2017-06-01,722,28554
2017-06-01,731,28916
2017-06-01,732,32824
2017-06-01,741,20704
2017-06-01,742,17684
2017-06-01,749,26653
2017-06-01,750,15563
2017-06-01,771,28551
2017-06-01,772,24555
2017-06-01,773,28916
2017-06-01,774,48000
2017-06-01,780,19877
2017-06-01,791,29665
2017-06-01,801,22481
2017-06-01,811,12820
2017-06-01,812,16951
2017-06-01,813,21031
2017-06-01,821,17214
2017-06-01,822,19709
2017-06-01,823,21920
2017-06-01,829,25927
2017-06-01,851,17660
2017-06-01,852,15568
2017-06-01,853,10028
2017-06-01,854,17561
2017-06-01,855,15608
2017-06-01,861,31079
2017-06-01,862,20110
2017-06-01,863,28434
2017-06-01,864,29811
2017-06-01,869,28498
2017-06-01,870,22001
2017-06-01,880,21858
2017-06-01,900,18026
2017-06-01,910,23962
2017-06-01,920,30869
2017-06-01,931,25361
2017-06-01,939,10820
2017-06-01,941,33968
2017-06-01,942,35752
2017-06-01,949,28043
2017-06-01,951,29039
2017-06-01,952,19838
2017-06-01,960,17330
2017-06-01,999,46400
2017-07-01,11,11895
2017-07-01,12,9388
2017-07-01,13,17420
2017-07-01,14,12545
2017-07-01,16,7412
2017-07-01,17,11146
2017-07-01,21,13521
2017-07-01,22,10368
2017-07-01,24,10349
2017-07-01,31,30699
2017-07-01,32,10395
2017-07-01,51,63145
2017-07-01,61,69642
2017-07-01,62,100000
2017-07-01,71,-99
2017-07-01,72,51526
2017-07-01,81,22217
2017-07-01,89,22449
2017-07-01,91,69049
2017-07-01,99,23920
2017-07-01,101,21871
2017-07-01,102,24428
2017-07-01,103,19500
2017-07-01,104,37502
2017-07-01,105,38706
2017-07-01,106,26432
2017-07-01,107,20524
2017-07-01,108,23770
2017-07-01,109,22133
2017-07-01,110,28750
2017-07-01,120,31779
2017-07-01,131,20742
2017-07-01,139,19206
2017-07-01,141,17992
2017-07-01,142,14680
2017-07-01,143,17592
2017-07-01,149,20626
2017-07-01,151,25285
2017-07-01,152,19604
2017-07-01,161,11702
2017-07-01,162,15976
2017-07-01,170,26161
2017-07-01,181,21124
2017-07-01,182,33400
2017-07-01,191,20019
2017-07-01,192,48307
2017-07-01,201,35948
2017-07-01,202,30158
2017-07-01,203,21341
2017-07-01,204,21877
2017-07-01,210,36945
2017-07-01,221,23689
2017-07-01,222,22729
2017-07-01,231,30011
2017-07-01,239,23267
2017-07-01,241,38319
2017-07-01,242,38656
2017-07-01,243,20595
2017-07-01,251,15820
2017-07-01,252,21272
2017-07-01,259,19129
2017-07-01,261,19300
2017-07-01,262,21689
2017-07-01,263,45901
2017-07-01,264,53921
2017-07-01,265,21581
2017-07-01,266,21483
2017-07-01,267,22040
2017-07-01,268,18135
2017-07-01,271,22582
2017-07-01,272,21546
2017-07-01,273,25388
2017-07-01,274,17436
2017-07-01,275,22392
2017-07-01,279,20514
2017-07-01,281,24198
2017-07-01,282,20543
2017-07-01,291,44756
2017-07-01,292,22427
2017-07-01,293,27000
2017-07-01,301,34512
2017-07-01,302,28954
2017-07-01,303,40789
2017-07-01,309,20784
2017-07-01,310,17847
2017-07-01,321,15081
2017-07-01,322,17799
2017-07-01,323,16854
2017-07-01,324,19890
2017-07-01,329,20641
2017-07-01,331,22938
2017-07-01,332,21218
2017-07-01,351,45243
2017-07-01,352,42848
2017-07-01,353,6301
2017-07-01,360,36063
2017-07-01,370,23759
2017-07-01,381,36715
2017-07-01,382,25032
2017-07-01,390,24780
2017-07-01,410,11484
2017-07-01,421,24755
2017-07-01,422,19082
2017-07-01,429,19556
2017-07-01,431,17103
2017-07-01,432,15083
2017-07-01,433,9129
2017-07-01,439,15337
2017-07-01,451,21476
2017-07-01,452,17214
2017-07-01,453,20810
2017-07-01,454,20593
2017-07-01,461,22617
2017-07-01,462,22344
2017-07-01,463,21113
2017-07-01,464,21780
2017-07-01,465,23711
2017-07-01,466,21779
2017-07-01,469,21846
2017-07-01,471,22984
2017-07-01,472,11172
2017-07-01,473,24144
2017-07-01,474,19583
2017-07-01,475,21335
2017-07-01,476,19699
2017-07-01,477,19174
2017-07-01,478,9901
2017-07-01,479,15513
2017-07-01,491,38899
2017-07-01,492,26499
2017-07-01,493,63075
2017-07-01,501,54098
2017-07-01,502,44046
2017-07-01,511,49657
2017-07-01,512,30997
2017-07-01,521,15929
2017-07-01,522,25651
2017-07-01,523,25523
2017-07-01,524,26771
2017-07-01,530,28651
2017-07-01,551,19403
2017-07-01,552,13954
2017-07-01,561,9996
2017-07-01,562,18352
2017-07-01,581,24885
2017-07-01,591,18365
2017-07-01,592,18496
2017-07-01,601,21007
2017-07-01,602,35263
2017-07-01,611,36225
2017-07-01,612,31748
2017-07-01,613,26359
2017-07-01,614,21596
2017-07-01,619,25308
2017-07-01,620,28314
2017-07-01,631,30100
2017-07-01,639,42985
2017-07-01,641,46152
2017-07-01,642,34254
2017-07-01,643,20694
2017-07-01,649,25035
2017-07-01,651,30752
2017-07-01,652,43204
2017-07-01,653,33345
2017-07-01,661,29827
2017-07-01,662,20728
2017-07-01,663,24779
2017-07-01,681,18215
2017-07-01,682,19379
2017-07-01,691,14055
2017-07-01,692,19709
2017-07-01,702,20415
2017-07-01,711,16858
2017-07-01,712,25139
2017-07-01,721,29920
2017-07-01,722,19475
2017-07-01,731,21035
2017-07-01,732,21991
2017-07-01,741,15215
2017-07-01,742,12456
2017-07-01,749,19864
2017-07-01,750,11138
2017-07-01,771,20812
2017-07-01,772,18347
2017-07-01,773,21037
2017-07-01,774,32076
2017-07-01,780,17012
2017-07-01,791,20844
2017-07-01,801,18770
2017-07-01,811,10029
2017-07-01,812,12534
2017-07-01,813,16074
2017-07-01,821,12727
2017-07-01,822,14396
2017-07-01,823,19841
2017-07-01,829,19296
2017-07-01,851,14378
2017-07-01,852,12393
2017-07-01,853,7545
2017-07-01,854,13114
2017-07-01,855,11547
2017-07-01,861,23031
2017-07-01,862,15288
2017-07-01,863,21149
2017-07-01,864,22179
2017-07-01,869,21229
2017-07-01,870,16332
2017-07-01,880,16628
2017-07-01,900,11380
2017-07-01,910,17718
2017-07-01,920,21285
2017-07-01,931,18372
2017-07-01,939,8459
2017-07-01,941,23705
2017-07-01,942,24988
2017-07-01,949,20264
2017-07-01,951,21009
2017-07-01,952,14040
2017-07-01,960,13170
2017-07-01,999,42605
2017-08-01,11,11873
2017-08-01,12,10111
2017-08-01,13,17760
2017-08-01,14,12609
2017-08-01,16,7191
2017-08-01,17,11081
2017-08-01,21,13509
2017-08-01,22,10368
2017-08-01,24,11503
2017-08-01,31,29805
2017-08-01,32,10472
2017-08-01,51,64519
2017-08-01,61,68662
2017-08-01,62,102268
2017-08-01,71,-99
2017-08-01,72,54098
2017-08-01,81,22928
2017-08-01,89,23615
2017-08-01,91,64667
2017-08-01,99,23743
2017-08-01,101,22688
2017-08-01,102,24985
2017-08-01,103,19706
2017-08-01,104,37599
2017-08-01,105,38297
2017-08-01,106,27442
2017-08-01,107,20791
2017-08-01,108,26668
2017-08-01,109,22125
2017-08-01,110,28686
2017-08-01,120,34710
2017-08-01,131,19590
2017-08-01,139,18359
2017-08-01,141,18075
2017-08-01,142,13915
2017-08-01,143,17021
2017-08-01,149,20850
2017-08-01,151,22988
2017-08-01,152,18778
2017-08-01,161,12104
2017-08-01,162,16614
2017-08-01,170,26080
2017-08-01,181,21365
2017-08-01,182,32500
2017-08-01,191,19708
2017-08-01,192,43231
2017-08-01,201,34853
2017-08-01,202,30182
2017-08-01,203,21434
2017-08-01,204,21970
2017-08-01,210,39100
2017-08-01,221,24073
2017-08-01,222,23203
2017-08-01,231,29318
2017-08-01,239,23807
2017-08-01,241,36506
2017-08-01,242,37427
2017-08-01,243,21265
2017-08-01,251,16338
2017-08-01,252,22000
2017-08-01,259,19526
2017-08-01,261,19487
2017-08-01,262,21668
2017-08-01,263,54157
2017-08-01,264,43317
2017-08-01,265,21414
2017-08-01,266,21336
2017-08-01,267,22246
2017-08-01,268,18846
2017-08-01,271,23076
2017-08-01,272,20994
2017-08-01,273,25758
2017-08-01,274,18311
2017-08-01,275,23256
2017-08-01,279,20611
2017-08-01,281,24546
2017-08-01,282,21078
2017-08-01,291,46074
2017-08-01,292,22585
2017-08-01,293,27393
2017-08-01,301,34306
2017-08-01,302,27614
2017-08-01,303,40984
2017-08-01,309,20964
2017-08-01,310,18654
2017-08-01,321,15881
2017-08-01,322,18259
2017-08-01,323,17401
2017-08-01,324,20400
2017-08-01,329,20954
2017-08-01,331,22891
2017-08-01,332,22568
2017-08-01,351,44440
2017-08-01,352,43670
2017-08-01,353,6844
2017-08-01,360,34169
2017-08-01,370,24147
2017-08-01,381,36864
2017-08-01,382,25282
2017-08-01,390,25149
2017-08-01,410,11894
2017-08-01,421,25010
2017-08-01,422,19926
2017-08-01,429,20364
2017-08-01,431,17218
2017-08-01,432,15683
2017-08-01,433,9545
2017-08-01,439,16152
2017-08-01,451,21721
2017-08-01,452,17541
2017-08-01,453,20831
2017-08-01,454,20561
2017-08-01,461,22595
2017-08-01,462,22598
2017-08-01,463,21168
2017-08-01,464,21749
2017-08-01,465,23836
2017-08-01,466,21856
2017-08-01,469,21847
2017-08-01,471,22802
2017-08-01,472,11166
2017-08-01,473,25000
2017-08-01,474,19603
2017-08-01,475,21304
2017-08-01,476,18332
2017-08-01,477,19045
2017-08-01,478,10177
2017-08-01,479,15146
2017-08-01,491,60208
2017-08-01,492,26714
2017-08-01,493,61502
2017-08-01,501,54415
2017-08-01,502,43190
2017-08-01,511,48327
2017-08-01,512,30557
2017-08-01,521,15391
2017-08-01,522,25276
2017-08-01,523,25584
2017-08-01,524,27119
2017-08-01,530,22230
2017-08-01,551,19508
2017-08-01,552,13988
2017-08-01,561,9765
2017-08-01,562,18898
2017-08-01,581,24363
2017-08-01,591,20297
2017-08-01,592,19900
2017-08-01,601,20764
2017-08-01,602,41642
2017-08-01,611,40479
2017-08-01,612,32942
2017-08-01,613,26721
2017-08-01,614,22271
2017-08-01,619,26573
2017-08-01,620,28578
2017-08-01,631,30000
2017-08-01,639,39012
2017-08-01,641,47521
2017-08-01,642,29191
2017-08-01,643,21540
2017-08-01,649,25000
2017-08-01,651,30421
2017-08-01,652,44283
2017-08-01,653,35719
2017-08-01,661,30000
2017-08-01,662,20810
2017-08-01,663,25078
2017-08-01,681,18506
2017-08-01,682,19802
2017-08-01,691,14188
2017-08-01,692,19793
2017-08-01,702,20678
2017-08-01,711,17400
2017-08-01,712,25933
2017-08-01,721,31595
2017-08-01,722,20875
2017-08-01,731,20957
2017-08-01,732,22804
2017-08-01,741,15232
2017-08-01,742,12400
2017-08-01,749,20323
2017-08-01,750,11102
2017-08-01,771,20887
2017-08-01,772,20000
2017-08-01,773,21595
2017-08-01,774,31951
2017-08-01,780,16935
2017-08-01,791,21846
2017-08-01,801,18829
2017-08-01,811,9057
2017-08-01,812,13447
2017-08-01,813,16821
2017-08-01,821,12787
2017-08-01,822,14287
2017-08-01,823,18537
2017-08-01,829,19702
2017-08-01,851,13747
2017-08-01,852,11941
2017-08-01,853,7490
2017-08-01,854,13307
2017-08-01,855,11995
2017-08-01,861,22912
2017-08-01,862,15603
2017-08-01,863,21180
2017-08-01,864,22273
2017-08-01,869,21167
2017-08-01,870,16519
2017-08-01,880,17110
2017-08-01,900,10384
2017-08-01,910,17523
2017-08-01,920,21589
2017-08-01,931,18697
2017-08-01,939,8267
2017-08-01,941,24562
2017-08-01,942,25332
2017-08-01,949,20702
2017-08-01,951,21083
2017-08-01,952,13717
2017-08-01,960,13345
2017-08-01,999,39632
2017-09-01,11,11664
2017-09-01,12,9776
2017-09-01,13,17137
2017-09-01,14,12588
2017-09-01,16,5717
2017-09-01,17,11281
2017-09-01,21,13479
2017-09-01,22,10368
2017-09-01,24,11107
2017-09-01,31,31276
2017-09-01,32,10576
2017-09-01,51,64441
2017-09-01,61,69724
2017-09-01,62,100092
2017-09-01,71,-99
2017-09-01,72,52058
2017-09-01,81,23563
2017-09-01,89,23585
2017-09-01,91,65134
2017-09-01,99,25190
2017-09-01,101,21708
2017-09-01,102,23537
2017-09-01,103,19972
2017-09-01,104,37950
2017-09-01,105,38410
2017-09-01,106,27017
2017-09-01,107,21378
2017-09-01,108,24399
2017-09-01,109,21700
2017-09-01,110,29772
2017-09-01,120,36198
2017-09-01,131,19037
2017-09-01,139,17650
2017-09-01,141,17621
2017-09-01,142,15000
2017-09-01,143,16076
2017-09-01,149,20699
2017-09-01,151,27443
2017-09-01,152,18869
2017-09-01,161,11594
2017-09-01,162,15380
2017-09-01,170,25670
2017-09-01,181,21874
2017-09-01,182,32500
2017-09-01,191,18787
2017-09-01,192,43863
2017-09-01,201,35574
2017-09-01,202,30783
2017-09-01,203,21378
2017-09-01,204,22363
2017-09-01,210,39917
2017-09-01,221,24875
2017-09-01,222,23379
2017-09-01,231,28086
2017-09-01,239,23430
2017-09-01,241,36538
2017-09-01,242,38515
2017-09-01,243,20065
2017-09-01,251,15495
2017-09-01,252,22000
2017-09-01,259,18453
2017-09-01,261,19199
2017-09-01,262,22011
2017-09-01,263,52908
2017-09-01,264,45852
2017-09-01,265,21443
2017-09-01,266,21343
2017-09-01,267,22235
2017-09-01,268,17477
2017-09-01,271,22425
2017-09-01,272,19784
2017-09-01,273,25289
2017-09-01,274,17510
2017-09-01,275,22419
2017-09-01,279,20049
2017-09-01,281,23967
2017-09-01,282,20116
2017-09-01,291,44146
2017-09-01,292,21273
2017-09-01,293,26322
2017-09-01,301,34507
2017-09-01,302,25841
2017-09-01,303,42080
2017-09-01,309,20565
2017-09-01,310,17287
2017-09-01,321,16378
2017-09-01,322,17476
2017-09-01,323,17146
2017-09-01,324,20606
2017-09-01,329,20639
2017-09-01,331,23255
2017-09-01,332,21206
2017-09-01,351,50402
2017-09-01,352,44157
2017-09-01,353,8393
2017-09-01,360,35613
2017-09-01,370,23944
2017-09-01,381,35510
2017-09-01,382,24859
2017-09-01,390,25000
2017-09-01,410,11477
2017-09-01,421,24487
2017-09-01,422,19293
2017-09-01,429,19963
2017-09-01,431,16835
2017-09-01,432,14999
2017-09-01,433,9245
2017-09-01,439,15485
2017-09-01,451,21645
2017-09-01,452,17248
2017-09-01,453,21087
2017-09-01,454,20766
2017-09-01,461,22714
2017-09-01,462,23112
2017-09-01,463,21429
2017-09-01,464,22269
2017-09-01,465,24221
2017-09-01,466,22112
2017-09-01,469,22155
2017-09-01,471,22887
2017-09-01,472,11285
2017-09-01,473,24314
2017-09-01,474,19801
2017-09-01,475,21473
2017-09-01,476,19966
2017-09-01,477,18889
2017-09-01,478,10123
2017-09-01,479,16374
2017-09-01,491,40698
2017-09-01,492,26693
2017-09-01,493,63165
2017-09-01,501,54030
2017-09-01,502,42095
2017-09-01,511,51898
2017-09-01,512,30840
2017-09-01,521,13695
2017-09-01,522,25675
2017-09-01,523,25912
2017-09-01,524,26867
2017-09-01,530,29731
2017-09-01,551,18942
2017-09-01,552,13977
2017-09-01,561,9559
2017-09-01,562,18433
2017-09-01,581,24706
2017-09-01,591,20000
2017-09-01,592,20000
2017-09-01,601,20693
2017-09-01,602,38698
2017-09-01,611,47049
2017-09-01,612,36152
2017-09-01,613,27211
2017-09-01,614,22343
2017-09-01,619,27167
2017-09-01,620,29639
2017-09-01,631,30274
2017-09-01,639,38793
2017-09-01,641,45771
2017-09-01,642,43925
2017-09-01,643,20745
2017-09-01,649,25657
2017-09-01,651,30810
2017-09-01,652,45857
2017-09-01,653,50279
2017-09-01,661,30589
2017-09-01,662,21163
2017-09-01,663,25240
2017-09-01,681,18402
2017-09-01,682,19950
2017-09-01,691,14400
2017-09-01,692,19840
2017-09-01,702,21107
2017-09-01,711,17000
2017-09-01,712,26079
2017-09-01,721,31895
2017-09-01,722,20802
2017-09-01,731,21000
2017-09-01,732,22848
2017-09-01,741,15000
2017-09-01,742,12887
2017-09-01,749,20238
2017-09-01,750,11301
2017-09-01,771,21207
2017-09-01,772,20489
2017-09-01,773,21669
2017-09-01,774,30081
2017-09-01,780,16269
2017-09-01,791,22243
2017-09-01,801,18581
2017-09-01,811,9781
2017-09-01,812,13427
2017-09-01,813,17955
2017-09-01,821,13516
2017-09-01,822,14419
2017-09-01,823,17876
2017-09-01,829,19987
2017-09-01,851,14257
2017-09-01,852,12232
2017-09-01,853,7831
2017-09-01,854,13672
2017-09-01,855,11829
2017-09-01,861,23880
2017-09-01,862,16379
2017-09-01,863,22248
2017-09-01,864,22747
2017-09-01,869,21927
2017-09-01,870,17094
2017-09-01,880,17327
2017-09-01,900,10832
2017-09-01,910,18062
2017-09-01,920,21489
2017-09-01,931,18718
2017-09-01,939,7950
2017-09-01,941,24736
2017-09-01,942,25399
2017-09-01,949,20822
2017-09-01,951,21380
2017-09-01,952,13784
2017-09-01,960,13273
2017-09-01,999,37296
2017-10-01,11,17324
2017-10-01,12,10797
2017-10-01,13,19926
2017-10-01,14,18815
2017-10-01,16,6194
2017-10-01,17,14101
2017-10-01,21,18731
2017-10-01,22,12240
2017-10-01,24,11575
2017-10-01,31,31183
2017-10-01,32,13914
2017-10-01,51,64645
2017-10-01,61,74444
2017-10-01,62,102558
2017-10-01,71,-99
2017-10-01,72,63682
2017-10-01,81,23766
2017-10-01,89,24718
2017-10-01,91,70893
2017-10-01,99,25244
2017-10-01,101,23925
2017-10-01,102,23623
2017-10-01,103,21268
2017-10-01,104,40329
2017-10-01,105,38139
2017-10-01,106,27537
2017-10-01,107,22215
2017-10-01,108,24660
2017-10-01,109,24247
2017-10-01,110,30106
2017-10-01,120,36769
2017-10-01,131,21613
2017-10-01,139,20005
2017-10-01,141,19106
2017-10-01,142,15620
2017-10-01,143,18515
2017-10-01,149,20535
2017-10-01,151,25610
2017-10-01,152,18931
2017-10-01,161,12624
2017-10-01,162,16863
2017-10-01,170,27120
2017-10-01,181,22510
2017-10-01,182,34500
2017-10-01,191,20282
2017-10-01,192,46040
2017-10-01,201,36801
2017-10-01,202,31547
2017-10-01,203,22134
2017-10-01,204,22074
2017-10-01,210,39662
2017-10-01,221,25000
2017-10-01,222,24092
2017-10-01,231,29659
2017-10-01,239,24000
2017-10-01,241,36242
2017-10-01,242,38947
2017-10-01,243,20813
2017-10-01,251,15918
2017-10-01,252,24158
2017-10-01,259,19136
2017-10-01,261,19354
2017-10-01,262,21816
2017-10-01,263,48038
2017-10-01,264,46135
2017-10-01,265,21409
2017-10-01,266,21482
2017-10-01,267,23141
2017-10-01,268,18093
2017-10-01,271,22904
2017-10-01,272,20206
2017-10-01,273,26261
2017-10-01,274,18000
2017-10-01,275,23188
2017-10-01,279,20449
2017-10-01,281,24392
2017-10-01,282,20632
2017-10-01,291,46782
2017-10-01,292,22226
2017-10-01,293,27423
2017-10-01,301,36367
2017-10-01,302,27001
2017-10-01,303,43794
2017-10-01,309,21185
2017-10-01,310,18649
2017-10-01,321,16418
2017-10-01,322,18943
2017-10-01,323,18000
2017-10-01,324,21228
2017-10-01,329,21097
2017-10-01,331,23937
2017-10-01,332,21113
2017-10-01,351,47940
2017-10-01,352,45734
2017-10-01,353,7138
2017-10-01,360,38260
2017-10-01,370,23478
2017-10-01,381,37013
2017-10-01,382,24986
2017-10-01,390,25374
2017-10-01,410,11864
2017-10-01,421,25138
2017-10-01,422,19822
2017-10-01,429,20796
2017-10-01,431,17699
2017-10-01,432,15426
2017-10-01,433,9287
2017-10-01,439,15912
2017-10-01,451,22419
2017-10-01,452,17582
2017-10-01,453,20940
2017-10-01,454,20844
2017-10-01,461,23252
2017-10-01,462,23726
2017-10-01,463,21377
2017-10-01,464,22017
2017-10-01,465,24294
2017-10-01,466,21982
2017-10-01,469,21990
2017-10-01,471,22928
2017-10-01,472,11282
2017-10-01,473,24701
2017-10-01,474,19801
2017-10-01,475,21360
2017-10-01,476,19939
2017-10-01,477,19357
2017-10-01,478,9901
2017-10-01,479,15610
2017-10-01,491,40606
2017-10-01,492,27339
2017-10-01,493,68706
2017-10-01,501,57981
2017-10-01,502,43610
2017-10-01,511,50431
2017-10-01,512,31568
2017-10-01,521,13782
2017-10-01,522,26334
2017-10-01,523,25880
2017-10-01,524,27107
2017-10-01,530,22360
2017-10-01,551,19148
2017-10-01,552,14724
2017-10-01,561,9779
2017-10-01,562,18464
2017-10-01,581,25000
2017-10-01,591,20472
2017-10-01,592,20000
2017-10-01,601,21672
2017-10-01,602,38144
2017-10-01,611,39344
2017-10-01,612,32720
2017-10-01,613,27683
2017-10-01,614,22096
2017-10-01,619,26565
2017-10-01,620,30482
2017-10-01,631,31408
2017-10-01,639,38694
2017-10-01,641,57356
2017-10-01,642,27000
2017-10-01,643,21780
2017-10-01,649,25519
2017-10-01,651,32195
2017-10-01,652,47207
2017-10-01,653,35995
2017-10-01,661,30717
2017-10-01,662,20904
2017-10-01,663,26317
2017-10-01,681,19716
2017-10-01,682,19999
2017-10-01,691,15213
2017-10-01,692,20018
2017-10-01,702,21089
2017-10-01,711,17627
2017-10-01,712,26431
2017-10-01,721,32000
2017-10-01,722,21909
2017-10-01,731,21406
2017-10-01,732,23191
2017-10-01,741,15000
2017-10-01,742,13224
2017-10-01,749,20613
2017-10-01,750,11811
2017-10-01,771,21248
2017-10-01,772,19238
2017-10-01,773,21631
2017-10-01,774,30947
2017-10-01,780,16609
2017-10-01,791,21820
2017-10-01,801,18811
2017-10-01,811,9392
2017-10-01,812,13462
2017-10-01,813,18084
2017-10-01,821,13367
2017-10-01,822,14547
2017-10-01,823,19822
2017-10-01,829,19906
2017-10-01,851,14171
2017-10-01,852,12117
2017-10-01,853,7808
2017-10-01,854,13716
2017-10-01,855,11947
2017-10-01,861,24862
2017-10-01,862,16697
2017-10-01,863,22867
2017-10-01,864,22510
2017-10-01,869,22594
2017-10-01,870,17724
2017-10-01,880,17643
2017-10-01,900,10249
2017-10-01,910,18040
2017-10-01,920,22184
2017-10-01,931,18856
2017-10-01,939,7934
2017-10-01,941,24799
2017-10-01,942,25884
2017-10-01,949,21286
2017-10-01,951,21082
2017-10-01,952,13795
2017-10-01,960,13611
2017-10-01,999,36970
2017-11-01,11,13879
2017-11-01,12,10746
2017-11-01,13,19235
2017-11-01,14,15249
2017-11-01,16,7165
2017-11-01,17,18887
2017-11-01,21,15685
2017-11-01,22,12516
2017-11-01,24,12284
2017-11-01,31,27921
2017-11-01,32,12649
2017-11-01,51,66310
2017-11-01,61,75350
2017-11-01,62,107296
2017-11-01,71,-99
2017-11-01,72,56678
2017-11-01,81,24007
2017-11-01,89,25329
2017-11-01,91,71673
2017-11-01,99,25244
2017-11-01,101,23892
2017-11-01,102,24212
2017-11-01,103,20530
2017-11-01,104,39474
2017-11-01,105,37919
2017-11-01,106,27628
2017-11-01,107,22448
2017-11-01,108,24801
2017-11-01,109,22808
2017-11-01,110,30000
2017-11-01,120,36045
2017-11-01,131,19813
2017-11-01,139,18846
2017-11-01,141,19210
2017-11-01,142,15019
2017-11-01,143,17462
2017-11-01,149,21693
2017-11-01,151,26482
2017-11-01,152,19316
2017-11-01,161,12313
2017-11-01,162,16299
2017-11-01,170,27819
2017-11-01,181,22663
2017-11-01,182,33800
2017-11-01,191,19636
2017-11-01,192,46982
2017-11-01,201,37950
2017-11-01,202,31786
2017-11-01,203,22902
2017-11-01,204,20407
2017-11-01,210,40172
2017-11-01,221,25077
2017-11-01,222,24889
2017-11-01,231,34340
2017-11-01,239,24065
2017-11-01,241,38733
2017-11-01,242,40597
2017-11-01,243,22224
2017-11-01,251,17087
2017-11-01,252,22287
2017-11-01,259,20423
2017-11-01,261,20964
2017-11-01,262,22188
2017-11-01,263,52592
